Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
"Se reporta Alerta sanitaria en zona de Paraná, Entre Ríos","Un grave alerta sanitaria se registró en Paraná, Entre Ríos. El incidente provocando cortes de energía y problemas en el suministro de agua. El gobierno provincial ha enviado ayuda humanitaria a los damnificados.",Desastre Tecnológico - Evento sanitario,-31.766123,-60.553176,27/05/2010
Polución del aire sorprende a habitantes de San Lorenzo,"Un grave polución del aire se registró en San Lorenzo, Santa Fe. El incidente provocando cortes de energía y problemas en el suministro de agua. El intendente local se ha trasladado al lugar para supervisar las operaciones.",Desastre Tecnológico - Contaminación,-32.750658,-60.762992,12/09/2001
"Consecuencias graves tras Intoxicación colectiva en Viedma, Río Negro","Autoridades confirmaron un intoxicación colectiva en Viedma, Río Negro. El incidente obligando a evacuar a residentes de la zona. Se han habilitado refugios temporales para las familias afectadas.",Desastre Tecnológico - Intoxicación masiva,-40.861915,-62.990449,04/06/2004
Intoxicación alimentaria masiva sorprende a habitantes de Paraná,"Grave intoxicación alimentaria masiva ocurrió en las inmediaciones de Paraná, Entre Ríos. El incidente destruyendo viviendas y dejando a familias evacuadas. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Intoxicación masiva,-31.745694,-60.529476,02/01/2002
"Brote de enfermedad contagiosa afecta a Eldorado, Misiones","Grave brote de enfermedad contagiosa ocurrió en las inmediaciones de Eldorado, Misiones. El incidente causando daños en cultivos y producción agrícola. Defensa Civil coordina las tareas de asistencia y reconstrucción.",Desastre Tecnológico - Evento sanitario,-26.456895,-54.676699,05/03/2009
Intoxicación colectiva sorprende a habitantes de Jesús María,"Grave intoxicación colectiva ocurrió en las inmediaciones de Jesús María, Córdoba. El incidente dejando un rastro de destrucción importante. Los servicios médicos están atendiendo a los afectados en hospitales locales.",Desastre Tecnológico - Intoxicación masiva,-30.950692,-64.053594,06/08/2010
"Alerta epidemiológica causa estragos en Yerba Buena, Tucumán","Un grave alerta epidemiológica se registró en Yerba Buena, Tucumán. El incidente destruyendo viviendas y dejando a familias evacuadas. El gobierno provincial ha enviado ayuda humanitaria a los damnificados.",Desastre Tecnológico - Evento sanitario,-26.787301,-65.350345,19/06/2024
Derrame de combustible genera crisis en Cañada de Gómez,"Un grave derrame de combustible se registró en Cañada de Gómez, Santa Fe. El incidente destruyendo viviendas y dejando a familias evacuadas. Se ha iniciado una investigación para determinar las causas exactas del incidente.",Desastre Tecnológico - Derrame,-32.772828,-61.426657,02/09/2021
Crisis sanitaria genera crisis en Santiago del Estero,"Grave crisis sanitaria ocurrió en las inmediaciones de Santiago del Estero, Santiago del Estero. El incidente provocando cortes de energía y problemas en el suministro de agua. Las autoridades locales han desplegado equipos de emergencia para atender a los afectados.",Desastre Tecnológico - Evento sanitario,-27.767951,-64.290866,29/03/2001
"Aguilares afectado por Intoxicación por sustancias químicas, Tucumán","Un grave intoxicación por sustancias químicas se registró en Aguilares, Tucumán. El incidente con un saldo inicial de varias personas heridas. El intendente local se ha trasladado al lugar para supervisar las operaciones.",Desastre Tecnológico - Intoxicación masiva,-27.442348,-65.599823,29/01/2012
Habitantes de Realicó afrontan Vertido contaminante,"Un grave vertido contaminante se registró en Realicó, La Pampa. El incidente provocando pánico entre los residentes locales. Las autoridades locales han desplegado equipos de emergencia para atender a los afectados.",Desastre Tecnológico - Contaminación,-35.005452,-64.25535,27/04/2010
Serio incidente: Contaminación ambiental severa en Puerto San Julián,"Autoridades confirmaron un contaminación ambiental severa en Puerto San Julián, Santa Cruz. El incidente resultando en el cierre temporal de escuelas y comercios. Bomberos y personal de seguridad trabajan intensamente en la zona.",Desastre Tecnológico - Contaminación,-49.274723,-67.685593,01/09/2014
Preocupación por Intoxicación colectiva en Cañada de Gómez,"Un grave intoxicación colectiva se registró en Cañada de Gómez, Santa Fe. El incidente bloqueando las principales vías de acceso. El gobierno provincial ha enviado ayuda humanitaria a los damnificados.",Desastre Tecnológico - Intoxicación masiva,-32.780414,-61.384626,13/07/2024
Serio incidente: Contaminación en río en Villa Mercedes,"Grave contaminación en río ocurrió en las inmediaciones de Villa Mercedes, San Luis. El incidente causando pérdidas millonarias y afectando a cientos de personas. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Contaminación,-33.659198,-65.47618,07/01/2025
Alerta por Brote de enfermedad contagiosa en Jesús María,"Autoridades confirmaron un brote de enfermedad contagiosa en Jesús María, Córdoba. El incidente destruyendo viviendas y dejando a familias evacuadas. Defensa Civil coordina las tareas de asistencia y reconstrucción.",Desastre Tecnológico - Evento sanitario,-30.989417,-64.146171,03/12/2009
"Crisis ambiental por contaminantes causa estragos en Formosa, Formosa","Autoridades confirmaron un crisis ambiental por contaminantes en Formosa, Formosa. El incidente interrumpiendo servicios básicos en toda la zona. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Contaminación,-26.225764,-58.177453,25/09/2013
Serio incidente: Vertido contaminante en Tilcara,"Grave vertido contaminante ocurrió en las inmediaciones de Tilcara, Jujuy. El incidente dejando a la población incomunicada por varias horas. Se ha convocado al comité de crisis para coordinar las acciones de respuesta.",Desastre Tecnológico - Contaminación,-23.60949,-65.365817,18/07/2021
"Crisis ambiental por contaminantes sorprende a habitantes de Allen, Río Negro","Grave crisis ambiental por contaminantes ocurrió en las inmediaciones de Allen, Río Negro. El incidente afectando el normal desarrollo de actividades en la zona. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Contaminación,-38.992719,-67.872266,27/10/2022
Autoridades responden a Brote de enfermedad contagiosa en Quilmes,"Un grave brote de enfermedad contagiosa se registró en Quilmes, Buenos Aires. El incidente provocando cortes de energía y problemas en el suministro de agua. Equipos de rescate continúan buscando posibles víctimas.",Desastre Tecnológico - Evento sanitario,-34.750878,-58.305957,13/05/2014
"Autoridades responden a Intoxicación colectiva en Caleta Olivia, Santa Cruz","Autoridades confirmaron un intoxicación colectiva en Caleta Olivia, Santa Cruz. El incidente dejando a varios sectores sin comunicación. Se ha iniciado una investigación para determinar las causas exactas del incidente.",Desastre Tecnológico - Intoxicación masiva,-46.400722,-67.495536,30/01/2012
Esperanza afectado por Derrame en curso de agua,"Un grave derrame en curso de agua se registró en Esperanza, Santa Fe. El incidente generando caos en el transporte público y privado. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Derrame,-31.429856,-60.903205,13/03/2022
"Habitantes de Santo Tomé afrontan Vertido contaminante, Corrientes","Grave vertido contaminante ocurrió en las inmediaciones de Santo Tomé, Corrientes. El incidente dejando a varios sectores sin comunicación. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Contaminación,-28.554004,-56.059577,22/06/2006
"Emergencia por Contaminación ambiental severa en La Quiaca, Jujuy","Un grave contaminación ambiental severa se registró en La Quiaca, Jujuy. El incidente dejando varios heridos y daños materiales. Se ha convocado al comité de crisis para coordinar las acciones de respuesta.",Desastre Tecnológico - Contaminación,-22.117237,-65.614596,29/04/2022
Brote epidémico deja múltiples daños en La Quiaca,"Un grave brote epidémico se registró en La Quiaca, Jujuy. El incidente causando pérdidas millonarias y afectando a cientos de personas. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Evento sanitario,-22.111053,-65.582182,07/10/2009
"Consecuencias graves tras Contaminación por derrame en Pehuajó, Buenos Aires","Autoridades confirmaron un contaminación por derrame en Pehuajó, Buenos Aires. El incidente dejando varios heridos y daños materiales. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Derrame,-35.764201,-61.938624,07/06/2000
"Alerta por Derrame de sustancias tóxicas en Rosario, Santa Fe","Grave derrame de sustancias tóxicas ocurrió en las inmediaciones de Rosario, Santa Fe. El incidente bloqueando las principales vías de acceso. Los servicios médicos están atendiendo a los afectados en hospitales locales.",Desastre Tecnológico - Derrame,-32.984499,-60.661845,16/09/2021
"Intoxicación colectiva afecta a Cafayate, Salta","Grave intoxicación colectiva ocurrió en las inmediaciones de Cafayate, Salta. El incidente causando pérdidas millonarias y afectando a cientos de personas. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Intoxicación masiva,-26.043247,-66.016458,09/07/2010
Emergencia por Intoxicación por sustancias químicas en Corrientes,"Grave intoxicación por sustancias químicas ocurrió en las inmediaciones de Corrientes, Corrientes. El incidente afectando gravemente la infraestructura local. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Intoxicación masiva,-27.450968,-58.850295,05/04/2003
Se reporta Vertido de químicos en zona de Río Cuarto,"Un grave vertido de químicos se registró en Río Cuarto, Córdoba. El incidente obligando a evacuar a residentes de la zona. El gobierno provincial ha enviado ayuda humanitaria a los damnificados.",Desastre Tecnológico - Derrame,-33.148068,-64.317013,09/12/2020
"Serio incidente: Vertido contaminante en Tolhuin, Tierra del Fuego","Grave vertido contaminante ocurrió en las inmediaciones de Tolhuin, Tierra del Fuego. El incidente afectando el normal desarrollo de actividades en la zona. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Contaminación,-54.482293,-67.212841,03/07/2005
"Aimogasta sufre las consecuencias de Derrame en curso de agua, La Rioja","Autoridades confirmaron un derrame en curso de agua en Aimogasta, La Rioja. El incidente dejando a varios sectores sin comunicación. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Derrame,-28.509592,-66.789431,13/12/2004
Se reporta Polución del aire en zona de Buenos Aires,"Autoridades confirmaron un polución del aire en Buenos Aires, CABA. El incidente afectando el normal desarrollo de actividades en la zona. Se ha convocado al comité de crisis para coordinar las acciones de respuesta.",Desastre Tecnológico - Contaminación,-34.637304,-58.346085,22/02/2009
Devastador Derrame de combustible afecta a Palpalá,"Autoridades confirmaron un derrame de combustible en Palpalá, Jujuy. El incidente afectando gravemente la infraestructura local. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Derrame,-24.305325,-65.162097,03/02/2010
